owner_age,claimed_revenue_decile,business_credit_score,name_email_similarity,business_address_tenure_months,shared_device_registration_count,onboarding_doc_velocity_6h,onboarding_doc_velocity_24h,onboarding_doc_velocity_4w,cross_border_registration,requested_processing_limit,onboarding_duration_days,uses_free_email_domain,txn_count_90d,avg_txn_amount,unique_cardholder_count,repeat_customer_ratio,mcc_amount_zscore,txn_volume_trend_slope,large_txn_spike_ratio,refund_ratio,chargeback_velocity_trend,blue_team_fraud_probability,blue_team_decision,evaded
60,0.4137083089639803,239,0.7790465903059691,32.92388662364764,1.0,4131.975863281805,7486.280329309533,3188.5041883582226,0,196.56229899341074,0.0038732571695588923,0,3047.0,129.60435808282978,1666.0,0.33225897749478983,0.035627193016466344,0.22822970849725738,0.05820802868769715,0.09712777622400519,0.04574889799469251,1.0,DETECTED,0
40,0.4078172763468211,98,0.8848862166627806,32.53867743690111,1.0,6144.619817600459,2788.9079705774648,4155.953170118435,1,208.8271954103986,0.0030695552698722646,0,446.0,278.2449501432153,1422.0,0.2090832874515285,0.5701896441894653,-0.14780740770559572,0.057933163210301855,0.08332407733602946,0.04610416189954956,1.0,DETECTED,0
20,0.9149049664351513,159,0.9015345244753927,34.16953070843367,2.0,2978.056872259972,3763.911770651106,5393.94171551673,0,207.24829872569904,0.0037116208521605107,1,2063.0,59.26398334149894,1616.0,0.2350842777711198,0.5613221507551669,-0.0640008921000352,0.057740942249885976,0.08187007111807601,0.009772213735458616,1.0,DETECTED,0
40,0.40916837910172327,137,0.8210474049192601,33.607569232844725,2.0,6890.47648932435,5177.662359291046,4207.607690216414,1,194.88391585553632,0.018506722337742802,1,1536.0,112.87327435518331,725.0,0.2816837909216377,0.142440025057208,0.09071376497950372,0.057779820104470296,0.0774374300141354,0.04360686491597792,0.99999934,DETECTED,0
40,0.6965469465173647,141,0.9270291523553948,33.03057802536315,1.0,3533.1427737595423,2795.904926144849,3204.492635018124,0,200.67654138925909,0.0021535217441607628,1,1149.0,93.7070203331937,1133.0,0.02558373784409307,0.17744685491530926,-0.17951541281907218,0.057910971953809204,0.13623187628345618,-0.011889015411218467,1.0,DETECTED,0
40,0.3979336380724826,150,0.5422220072973484,33.84621180614597,1.0,9496.11715146179,2307.6886808961735,4695.111209029604,1,188.81423392178198,0.00021878919180915932,1,1496.0,322.1223553446311,82.0,0.03301786063707133,-0.6274220543848268,0.07378910114593236,0.05100191859119144,0.09623673663839064,0.0440772595494405,0.994724,DETECTED,0
57,0.8945056767721066,210,0.7239133899144234,8.498397604947458,1.0,2046.3990377305036,2916.347756414668,5308.794243236668,0,205.98005196598103,0.0,1,4288.0,110.98326729480603,951.0,0.1525946484446527,-0.005793657599095253,0.044261529437047024,0.05871824160258835,0.05278302404695382,0.01914789355449541,1.0,DETECTED,0
20,0.19286232161868455,160,0.761485237321085,23.86880355583221,1.0,3631.2304110893933,3669.8514502891935,5558.348035263121,0,201.98487816184473,0.004215094764985155,0,3662.0,54.73707605912685,8405.0,0.2562700363270844,0.007363633376055247,-0.13160398263100662,0.057124271627892693,0.07952268280027378,0.005183598741727873,1.0,DETECTED,0
40,0.9073682671084331,41,0.8083098256308923,47.40061126481905,1.0,4288.51335292062,4692.381708752732,6328.168534044412,1,207.38536603280156,0.004672942403673035,0,1785.0,102.15766572752406,1735.0,0.21092571803760393,0.04536675154733334,-0.04827453641815806,0.05682288146741466,0.09082226602554558,0.04597299867755323,0.9999422,DETECTED,0
40,0.4041429070286147,153,0.8533801300332109,34.043031518776054,1.0,4258.367763937933,5410.969027937295,5405.952728471349,0,987.6993938612692,0.006928703525157785,0,1280.0,46.401042954184824,6127.0,0.043654773187789174,-0.05236529061521261,-0.12880910061921008,0.050845765920347064,0.1303342256249048,0.04443821645419243,1.0,DETECTED,0
40,0.8975968501537386,230,0.8151918985809331,205.7292957941811,2.0,3532.1243590140716,3594.765631899609,5382.613596030521,1,1621.6793171342306,0.0059768736235788185,0,1994.0,110.67451376369328,819.0,0.06808176354371707,0.2376151779854549,0.06268130430167465,0.050398200087510794,0.014713238268343785,0.011724014775357148,0.6329922,DETECTED,0
58,0.7140075833993031,113,0.8353901587378066,33.46635733291039,1.0,2136.2413599045713,2934.622504854776,5426.2278476569345,0,200.36823603872844,0.006278661392661782,1,663411.0,95.25505607398976,6081.0,0.9217405175505149,-0.09477329561395899,-0.16961028004458542,0.0584881223563001,0.08806272754727668,0.017239436732859922,0.9999946,DETECTED,0
40,0.10422645281463681,65,0.707864214875503,33.5134490787465,1.0,11131.577359360337,5054.086819302473,5288.380437544747,0,204.13253835891086,0.005714456433386172,1,626549.0,108.80064056029951,8496.0,0.23013254040259407,-0.08928188444094298,-0.17602618861373298,0.05783593706563349,0.043025676230405596,0.021217330112990547,1.0,DETECTED,0
30,0.3131602617833415,256,0.49077796199368234,28.74615949982015,1.0,7548.776524183561,2927.6690124532715,4945.65267975695,0,199.38713658593642,0.01567986150861875,1,15291.0,79.78723149991639,11135.0,0.037317253904110094,-0.6601936238899088,0.11295780356599136,0.05684494873706446,0.08473538742916445,-0.006588156387156654,1.0,DETECTED,0
20,0.6941112010283469,78,0.7380037683426339,33.797669618740805,1.0,5766.679825412658,4433.267408696411,4984.37002267603,1,204.83948416735984,0.004043624888699464,1,13454.0,122.22905487841895,1233.0,0.5769679834375815,0.060667231426026466,-0.18469278335531905,0.05764301457368125,0.11012588925022321,0.05072336488648232,1.0,DETECTED,0
40,0.9101154293275499,119,0.2318879156337697,19.029269459062554,1.0,6424.212546659713,4738.60515900714,5327.403652725902,0,212.154358381744,0.00822937836095666,1,15277.0,103.0613896719073,10867.0,0.3538381966348888,0.03174168887259396,-0.17610586335796255,0.05868606591871666,0.14124907539729,0.005223890497755483,1.0,DETECTED,0
40,0.7989831260769199,138,0.5474657806574345,154.67081471482075,2.0,5399.900698178855,7101.290432447417,5487.452820869299,0,206.1463524566638,0.0013893433550555567,0,1979.0,81.86808360082688,1771.0,0.18587425651537187,-0.9740321365023616,-0.17048525945362858,0.05923076337680044,0.08873785598082956,0.0460922127226947,1.0,DETECTED,0
40,0.6018090619807339,72,0.44745560845725507,16.97382651921056,1.0,5456.646977047938,7585.609569231124,4984.736380470558,0,200.72626141100585,0.014078921290623778,1,3159.0,86.38136715078423,7981.0,0.03016897224126443,-0.3866637214393992,-0.288514446607258,0.05049361441529254,0.10668423542709371,0.04510672978421796,1.0,DETECTED,0
40,0.8970178067924035,209,0.5559716165752263,23.329392313040596,1.0,7423.53822758516,4682.693633313586,4063.48078944185,0,193.37152930444998,0.0022555708157621502,1,0.0,34.15409131294779,396.0,0.02270208894784708,0.0909368172096813,0.049549196608369914,0.05683360985760564,0.03582228353488432,0.012377927448507776,1.0,DETECTED,0
40,0.6986316535573235,59,0.8515613283033225,34.12426469227148,2.0,9069.790390251177,4238.718973960961,5157.501060725964,0,194.32436314684304,0.007825752061935693,1,948.0,103.21559514010217,1410.0,0.1530071346906483,0.058761908621837444,0.17553713184017136,0.048242594155313276,0.0928429329918734,-0.0351776557505522,1.0,DETECTED,0
20,0.8026247274379121,92,0.8922642054805986,33.79581933092381,1.0,5886.661154993298,1995.6796879127821,4122.612619420384,0,480.3291209921036,0.0007913075921236056,1,276.0,44.76094758983703,503.0,0.04680861484796246,0.21291606425739507,0.059957549213420926,0.05788563338396485,0.05273802849562382,0.04569651941668482,1.0,DETECTED,0
40,0.7037055867527765,237,0.6240502730864956,33.620596785408054,1.0,5289.275247890494,3477.8377003090195,3396.1386164832247,1,198.92207015713305,0.01758323450425567,0,0.0,282.34600871662246,2663.0,0.03824814575065127,0.4068965870269091,0.07156826022048507,0.0574905602114183,0.052680258471206325,0.04385343974807717,1.0,DETECTED,0
40,0.9023912668938592,130,0.08587039749912816,23.991960391709366,1.0,5607.210156417572,2784.5877357377685,6624.426695514792,1,201.06919519707927,0.003635427595930031,0,10215.0,114.8958517129728,1693.0,0.9366666034047055,-0.03338761774513539,-0.19220720598580193,0.0510922184079689,0.13299634613523162,0.046867696464434574,1.0,DETECTED,0
20,0.40411325084988536,104,0.84124078347609,52.91238007441649,1.0,5172.525378272662,5815.929673069637,5228.654900681873,1,196.83401191863592,0.03148205320214732,1,1294.0,272.3839812321031,1889.0,0.03552821491330662,-0.06015936886830031,-0.15644008775446439,0.05816809416825129,0.07845215415590205,0.04441718394962545,1.0,DETECTED,0
20,0.6969377972410931,211,0.817214473032745,33.135319757119824,1.0,1773.6123846987844,6627.819096612418,6962.749215404765,0,197.18710862974248,0.0061576951959695855,1,13244.0,110.765372974024,8213.0,0.6850827874989487,-0.5893766142583845,-0.12928695245392557,0.05822083461535632,0.10895097818444258,0.014326656378650536,1.0,DETECTED,0
40,0.18508362418455226,100,0.9166191689054956,33.61928950233101,1.0,4974.709385237494,2393.6184700527783,4815.003376063705,1,202.5599944511531,0.0020267103344450963,0,0.0,358.52850281343876,1920.0,0.033349996147379504,0.14953228973516042,-0.1396763775366017,0.04991822979748701,0.13029969869288066,0.04691053091635482,0.9998992,DETECTED,0
40,0.603217120199597,221,0.7982523569726848,11.52396141720023,2.0,1680.6296907186243,5300.7734111732625,3352.670813160445,1,198.53171333938258,0.0074593378154344265,1,2674.0,334.05888539067666,950.0,0.05643956559020074,0.25414403470904656,0.05958735018539778,0.05122911549183671,0.06600132855028999,0.044517113658176996,0.9957536,DETECTED,0
40,0.6992993431949276,100,0.8039353998624028,33.220231784947146,2.0,3359.7088319296336,6958.610842500993,5307.069974986803,0,194.88669002676886,0.003245421574541908,0,4619.0,82.4553688393265,2301.0,0.025011160714161797,-0.050088965944497216,-0.11672544184804949,0.05786233554886649,0.12566149441903077,0.04765270246130791,1.0,DETECTED,0
20,0.9094674599517657,58,0.5050346943995724,33.892440577536576,1.0,3704.751267123642,4616.1602754750875,5084.6066778112445,0,200.06019785109476,0.002476843439196823,0,2636.0,266.8440861059038,580.0,0.03653454544717192,-1.097989751069377,-0.3009364704066834,0.05098009103101079,0.07562076345373615,-0.014556222991611188,0.2319572,EVADED,1
40,0.8017872757016135,91,0.8146195880862686,70.31311705024166,1.0,10561.557754707923,5319.362098473095,5302.143920454255,1,203.1699391099235,0.004967915079332656,1,0.0,95.85807370058278,6072.0,0.18431430180688324,-0.14889659626844848,-0.16977241595338355,0.05916206496203585,0.0854629088556702,-0.027698321046956888,1.0,DETECTED,0
30,0.3887922719765945,82,0.8416968854871939,26.124947551655563,1.0,4889.686655291601,2303.350481571133,5123.436225878179,0,492.9072300487897,0.0024546007846546203,1,1550.0,88.96354298054914,5652.0,0.14878473376972337,-0.48048769931185953,-0.12884849884951313,0.057534213534456556,0.0912265829762015,0.023303881256255692,1.0,DETECTED,0
40,0.9041564654982251,94,0.5902468398725688,33.843731823065866,1.0,4062.0347569669584,5094.001831934241,4677.712987989019,0,205.2672738629979,0.0028835805294208845,1,602418.0,104.64453513941694,4957.0,0.03959525039106749,0.013068344115522032,-0.16910038499044253,0.05827235042620106,0.026626375176554445,0.04763111196460027,1.0,DETECTED,0
40,0.4999862290537504,154,0.914032967678059,33.709006360053465,2.0,6345.393888474399,2918.276364982377,4230.900091811603,0,201.17284254565686,0.0034028023387755227,1,375.0,311.4396193042544,234.0,0.033580223698775766,0.06411203558595024,-0.15492930965430196,0.05830149285426127,0.09528400450864337,0.04593246449379111,0.99999964,DETECTED,0
50,0.21428214107405724,253,0.8455267812668381,21.697503555028337,2.0,6746.802613394844,4370.427440299266,3168.58509773227,0,196.25428704676509,0.0007402731184795674,1,666.0,76.72236993824531,830.0,0.029833433719366254,-0.004041012753614459,-0.173831329163405,0.05839489323612103,0.09166934688286166,0.026681008918864088,1.0,DETECTED,0
40,0.9041655529229515,93,0.9950808432257117,27.9690264487242,1.0,3449.678147120515,3926.8330871965304,5369.551776052815,0,199.01247296337837,0.0038880430451144754,0,17972.0,44.78158301883943,6491.0,0.927456599241182,-0.5873715058580862,-0.12881857166276156,0.057945888559457176,0.10274123515856393,0.012625049731459288,1.0,DETECTED,0
40,0.9034265690338624,85,0.8046083604621637,21.653654062318427,1.0,5045.212377324659,4531.724989431627,5426.600705083254,0,206.4066775159674,0.001237145913209118,1,1492.0,95.58342175138077,9028.0,0.017308808264286307,-0.1564385983473949,-0.191296494689007,0.05832304092744084,0.06463335503400094,0.04598501389149112,1.0,DETECTED,0
40,0.80185930448307,137,0.831754379848072,11.010829645482087,1.0,7785.113784060475,6068.184585981708,4999.252272648417,0,194.7217798024282,0.010470261873274395,0,390.0,151.60849293999183,1014.0,0.015699275371389092,0.14249016520816304,-0.28832708735783585,0.05095323735595087,0.07028781505656265,-0.0002925646907691403,0.99988985,DETECTED,0
40,0.7049287232563631,155,0.938024131159956,23.530302344196652,1.0,2407.207558123353,5434.433038045111,3225.906045852892,0,212.1747393161984,0.019244472373175198,0,2723.0,101.65547921230835,8724.0,0.8264514730209829,0.013476936606563197,-0.1576449962091075,0.05112909401196686,0.049439583725029046,0.045700423334835275,0.99999994,DETECTED,0
30,0.38758337287649747,114,0.44211849125212044,22.728685721243565,2.0,6177.88350096685,7279.541528394162,6745.005857989712,0,194.61925806934624,0.000914871717179782,1,4017.0,70.94356173146167,8596.0,0.36288829789235205,-0.030191049318248203,0.024100021382817777,0.05033535248815028,0.05947883597486383,0.04776757229394297,0.9937177,DETECTED,0
40,0.40978962974333194,69,0.629808218341502,34.11948434635364,2.0,5802.148423714601,3440.9917117443088,5076.16871536899,0,186.1662438176155,0.003772459700139251,0,1918.0,87.80975624991156,892.0,0.043049307154922334,-0.23297533875814092,-0.27829073460387477,0.0581059037140547,0.055644383721797155,-0.010850539269648853,1.0,DETECTED,0
30,0.7002791544766818,117,0.9172763689695865,33.492115218683736,1.0,4357.5879248884685,3901.435040295719,4388.137886401247,1,1541.5591827827402,0.0016889619099642015,0,625168.0,19.559027821986703,6204.0,0.5723543741207995,0.04007274428754366,0.2457018345616204,0.05843721855459962,0.13422407525862934,0.04649118658342278,1.0,DETECTED,0
19,0.708055031623689,191,0.5694032469968485,34.10145836340374,1.0,4360.398918386809,2126.5963679143783,4972.73044310555,0,201.6488325989899,0.004521426144379907,0,0.0,122.51756990040843,614.0,0.05144928201420562,-0.2565592424515875,0.18862315146437475,0.048970430472977715,0.029112790562515884,0.0033744911139065668,1.0,DETECTED,0
50,0.30676655630549754,125,0.7693249596471088,33.59578184332981,2.0,12410.873197092693,2596.565227212065,4317.081429295522,1,202.94134410397223,0.005309319121001698,1,1471.0,115.29852018061533,199.0,0.040900012408386546,-0.18647436435597503,0.026606117464843593,0.05880562607969977,0.12860156002642228,0.04557283356276014,0.99999976,DETECTED,0
