owner_age,claimed_revenue_decile,business_credit_score,name_email_similarity,business_address_tenure_months,shared_device_registration_count,onboarding_doc_velocity_6h,onboarding_doc_velocity_24h,onboarding_doc_velocity_4w,cross_border_registration,requested_processing_limit,onboarding_duration_days,uses_free_email_domain,txn_count_90d,avg_txn_amount,unique_cardholder_count,repeat_customer_ratio,mcc_amount_zscore,txn_volume_trend_slope,large_txn_spike_ratio,refund_ratio,chargeback_velocity_trend,blue_team_fraud_probability,blue_team_decision,evaded
40,0.9063642556379516,54,0.9579783690267792,168.86488102181423,1.0,5246.940513576364,6184.718562598975,4278.291864804424,0,196.35183904032505,0.00391972199640117,0,2333.0,1665.0740310147607,244.0,0.12090986020337055,-0.9139654397691742,0.045047516417585434,0.05165850509203415,0.06662001475889896,0.006360823518756241,0.009188597,EVADED,1
40,0.9057647778584388,86,0.7127748351557712,33.1347934767627,1.0,6268.87419379198,3208.3216533195073,4921.28802059596,0,208.9696022886894,0.0,0,3206.0,109.56430960420097,1043.0,0.01721851081243496,-1.4649964906975272,0.027089666849552517,0.05009736671962492,0.02741866585495258,0.0133385100818753,0.2549465,EVADED,1
30,0.8959332879071598,115,0.8898868808470664,9.170948769683854,1.0,2810.329882735022,2510.0194693969584,5605.46824369708,0,193.42589080035583,0.007230149857156533,0,2838.0,105.77869014536071,881.0,0.3792469874646805,-0.05301960903257012,0.06372923035941924,0.05059280759031536,0.02557091311960662,0.005731258234566553,0.14979824,EVADED,1
40,0.7978119734524123,144,0.2226025512347289,34.14612545382975,1.0,3981.5917623299756,4018.953265815255,5261.430185899985,0,195.55487348622492,0.00389889768595658,0,87394.0,73.11611721118716,2407.0,0.5513631564621989,0.018144175929883526,-0.1683977912730998,0.0498733012334449,0.11348842664474268,0.009141663034135702,0.18748106,EVADED,1
40,0.8981231491356007,235,0.9389953540267817,33.49525513812273,1.0,4752.952907196748,3956.2133743075497,4405.608778989968,0,197.7526253439347,0.004526459221749791,0,1428.0,354.16603142017317,1449.0,0.2293036653184507,-0.024583303009241258,0.17355947207382483,0.050536558472278933,0.04589926486782227,-0.03033229174319449,0.014095069,EVADED,1
50,0.8124662923047318,62,0.4767319021889109,33.832077366436394,2.0,7576.259165519591,3210.8192128275805,5306.628574124893,0,1511.8353019600054,0.013875584160573712,1,2811.0,76.26253170951911,1390.0,0.1650901196905159,0.21740348602362336,0.07230033576875881,0.0516045242253093,0.05674287095567115,-0.012042683053952525,0.04519854,EVADED,1
30,0.7050484924237602,223,0.7794985028318248,54.49719680947455,1.0,8582.112244392085,6749.214433627463,3159.107268892067,0,202.62554024652778,0.013582215987957924,0,1352.0,115.55165696114312,1707.0,0.2609236940583184,-0.21542356037841587,-0.16308451412941977,0.05036665788872322,0.08581878181233762,0.0005198675091895796,0.024253953,EVADED,1
30,0.90200499822337,57,0.773710081215879,34.776466459828285,1.0,10075.296415783543,2777.9443319867096,5652.965168032865,0,496.7004388865927,0.0019494774414257291,0,902.0,92.34529948163431,950.0,0.03478128466221287,-0.40145523487047025,-0.13522595219624065,0.05066206020543125,0.0053017769415977835,-0.04753922995914672,0.008858189,EVADED,1
30,0.09765701970317628,258,0.8790330510379566,79.470835624627,1.0,1804.1545683596064,4968.831316955904,5016.691205070419,0,200.89376768593294,0.003167391340597368,0,2103.0,106.94350073545147,723.0,0.2670480958420283,-0.7211175637088736,0.25040663888231807,0.057585681594458205,0.09132423015871721,0.00209363731255759,0.02452874,EVADED,1
68,0.8988855710643411,65,0.23808373801375918,23.687186542322735,2.0,3162.660188221609,5639.926835013545,5200.538062522348,0,201.97938895196427,0.017525493383033525,1,3866.0,70.38960615217188,2903.0,0.13936925280904255,-0.5035510773008536,-0.14627615953422798,0.050441476009288236,0.026276979799460795,0.023440038934945995,0.28737825,EVADED,1
40,0.2078354068016094,164,0.8172606910453231,33.64103742992953,1.0,1891.6066281330948,4384.792704658463,5612.589768412684,1,196.40335407577504,0.006918653972128036,0,83183.0,66.36422235077285,3356.0,0.5141405905115931,-0.05644007107113376,0.23421803117943707,0.0506275337073823,0.04318049567219843,-0.011617735980074624,0.29161748,EVADED,1
40,0.5146824295020564,114,0.8566155175320614,24.73259989060317,1.0,1166.2003734285709,4002.031243369526,5052.1314879742695,0,201.41747021699308,0.003276119647816101,1,6327.0,53.107869254173536,1618.0,0.213847170650272,-0.22883863176602115,-0.26253833778102953,0.05140397622192384,0.04449831268206422,-0.013702030430432286,0.036323614,EVADED,1
40,0.1924754435797935,204,0.8167208823389419,22.484757616074898,1.0,4468.666197861274,4192.756136258893,5019.536106208062,1,202.21593837488828,0.00033246881080644915,1,2612.0,382.76601279912956,270.0,0.2367517357275705,0.599146111876963,-0.04442670429049875,0.04995583927476906,0.05204801102383168,0.0006285292393405917,0.19519365,EVADED,1
40,0.9021753768508727,199,0.16412477876106712,191.56597996749812,1.0,6658.7251023207555,2964.70081383263,4315.035152769961,0,198.0118915106957,0.0031113012879159982,0,1979.0,158.75399778990644,492.0,0.01026663897722419,-0.45753450352854397,0.0674617816304135,0.05077639010137581,0.08139651319077659,0.04482991562436667,0.33944213,EVADED,1
30,0.9040626751539858,43,0.23552622711049875,30.8854799244624,1.0,9304.552855185766,4101.918980600619,4910.365461131452,0,198.85889479767891,0.006049083373896145,0,459.0,229.65947234850364,7714.0,0.408332999136242,-0.00942998698955122,-0.05943568067490773,0.050916332058047985,0.06089959673034208,-0.002597111208941099,0.39416292,EVADED,1
40,0.7002813349711253,271,0.24750172728871553,107.15074227909489,1.0,2685.5824319996714,6890.280411929154,5304.505224382265,0,199.5126540631126,0.0048558619963444015,1,617251.0,55.99961185957345,6369.0,0.6312045490842741,-0.2116909416404537,-0.1337996556406985,0.0504152252036684,0.07479634076659676,-0.019391866732718324,0.1778392,EVADED,1
30,0.40346144201233825,127,0.7898342372609197,34.13914807654367,1.0,2373.052190154209,2861.3004251892758,5818.030594722894,0,199.74478907232785,0.0017185966846135403,0,401.0,89.3124449451942,2468.0,0.22970406144042405,-0.4373894771719019,0.16253716344189323,0.05004410727317634,0.059958190083343105,-0.011983165556858204,0.13184825,EVADED,1
50,0.7898817835189212,164,0.8746496124865116,33.15521153780493,1.0,12859.001970052099,1808.339710088998,4942.5691068089645,0,203.1455594247942,0.0,0,1568.0,2092.584795436307,559.0,0.032344590190445034,-0.0428543353634645,-0.07266082757293439,0.05798057113753837,0.041889648793013635,0.021723361381167042,0.19009487,EVADED,1
20,0.7074556573746216,169,1.0,34.30730313335369,1.0,1527.7816185687225,3425.854170671454,4757.860786724031,0,198.2569992547637,0.014589692355268039,1,4418.0,75.56834063084872,8218.0,0.7153390706496563,0.15114873344344268,-0.1408166174437011,0.05043995157231259,0.09545805346862771,0.016060436530921218,0.4366978,EVADED,1
40,0.8032680899084395,85,0.8405015646266774,33.90320246757532,2.0,8061.850025894193,5618.994188006026,5348.064751979487,0,206.91221109051628,0.0054896497882483365,1,3240.0,106.96742398231275,1374.0,0.04110978320171195,-0.06131677878241196,0.08666171373914147,0.05057989321990741,0.048810147460385034,0.007167701043454329,0.34193477,EVADED,1
40,0.6810234687259082,64,0.1727950129732359,34.83120955518275,2.0,4171.310171538857,4883.290431042883,4129.6201196814545,0,196.95846041892287,0.004186682407964955,0,3161.0,66.88722472441941,1757.0,0.025719862650283455,-0.23217885241336406,-0.11158065081274722,0.050422179635339286,0.015768117560169295,-0.025927007722963937,0.2547191,EVADED,1
40,0.7020816119411553,197,0.12515195369507606,33.80068425364017,1.0,5228.665926044796,7560.817585973188,4999.54503287727,0,1519.3881879752505,0.005076705028196516,0,764.0,301.0239073035813,2325.0,0.26924931178646505,0.3609550731760454,-0.13081429422947552,0.05055034235316562,0.034184922082710574,0.043668461818275786,0.49961725,EVADED,1
40,0.7081422243848724,109,0.7516580340272134,91.0483055377158,1.0,4174.544050322127,3930.211406128875,5001.654695173621,1,197.86351426545428,0.0071209515752496165,0,9182.0,301.8913558193584,443.0,0.12088094633572229,0.5197630619805651,-0.18968617313551756,0.053567615209583516,0.024377833762658035,-0.011531276926889265,0.43568254,EVADED,1
40,0.8993483854137012,102,0.1352048916252672,26.647609685508424,1.0,6754.285266107568,3213.6220111383273,4139.535289592934,0,492.2444021159155,0.0027624891662207398,1,4593.0,120.50081493213634,181.0,0.3617432626567788,-0.21201588884224631,0.03525741858656911,0.05026092027595763,0.10897102289174165,0.02091800063442249,0.23054525,EVADED,1
40,0.9043976349979929,201,1.0,46.99309232735392,1.0,1358.8494538470484,1948.4302094565048,6172.912556762894,0,201.9936546518646,0.0017543370689410778,1,3409.0,221.9910654055804,320.0,0.03772578978808036,0.1287845771370932,-0.0810162612935922,0.05034585165501084,0.11225652623379284,-0.024859482247989527,0.065620705,EVADED,1
40,0.6932085253955643,204,0.8328395270310183,34.808610056127,1.0,4298.456174891222,2146.601252453992,4802.191699643937,0,208.8145002661632,0.002121229162496405,0,0.0,58.34550901778499,1476.0,0.04385479289221978,-1.3945465506478014,0.1527140239130312,0.050079067271891556,0.04376688218827263,0.02922422151902883,0.07827466,EVADED,1
51,0.7098321577380207,34,0.9036441732393057,33.28850968970013,2.0,10919.097260587303,7891.385056806963,5662.843600974595,0,196.05133852229187,0.003952157607532401,1,5304.0,306.1847633453873,402.0,0.028928711110908403,-0.5163976120300077,0.21963557642684212,0.051601367994741826,0.04005250134797322,-0.005502159182165468,0.13459289,EVADED,1
40,0.6015296703371883,295,0.992519311863925,33.263817899895415,1.0,4632.631148410191,5568.816679589951,5226.0868079953725,0,201.9646728902029,0.003659834027167311,0,4288.0,154.66597918294553,1015.0,0.19710727024684588,0.057390972170852594,-0.13488845860521587,0.05120198843504189,0.08749672898813023,0.024527557579029545,0.016735876,EVADED,1
40,0.09943361439277217,188,0.7972148505325304,33.369500350373855,1.0,7532.549899489927,5371.4481794469375,4251.566564466542,1,203.73662011434587,0.0024966655999071673,1,2754.0,44.144913456487195,1942.0,0.27308762457257885,-0.18978525987031397,0.2687337238029704,0.05110112743362663,0.04615209302044236,0.024302915281727445,0.2960812,EVADED,1
40,0.20477210175110708,156,0.04413300433599175,12.650652470010705,1.0,7282.972176263772,6941.659313480878,5062.995848054416,0,501.2595344689902,0.007342212406501724,1,2214.0,291.8864821965245,2008.0,0.050646474470716366,-0.28025933697987215,0.05168441982101247,0.05126089120699931,0.019849382746909013,0.04254293539058577,0.19628012,EVADED,1
40,0.9048078239435403,191,0.9607143575011964,33.63164574335933,2.0,4990.502774094943,4075.624416905931,5054.435499800905,0,200.3266828016201,0.001347397353638947,1,0.0,120.07021464129768,33.0,0.08586951198248907,-0.38090208728307845,0.15110220281653985,0.04975224154325486,0.039799434250776436,0.014497038313052258,0.4782924,EVADED,1
40,0.7077051600515363,147,0.9861472853933968,11.957566339638717,1.0,9320.163618481847,5056.737075383608,4395.759345823194,0,1493.5089269853481,0.0075299626764987835,0,749.0,61.975247143645845,601.0,0.1405653047977961,-0.8641201323319584,-0.029538923578788755,0.05010382830215679,0.07801700971453122,-0.05035189052343629,0.16342735,EVADED,1
40,0.9012583638803288,184,0.8156080723399901,21.163966938030438,1.0,4918.698085479126,3973.0851121749797,5570.2659586135105,0,1470.957913542638,0.0027647891165287364,1,4753.0,101.2836871352999,2033.0,0.286655397119695,-0.22066295143091277,0.1381535676444941,0.05063414526548853,0.05349215058275759,0.0021860036478414417,0.30724192,EVADED,1
61,0.1078197607130704,141,0.8636164333469316,132.01463964570922,1.0,6457.262730003668,6669.22341291066,6167.439341421863,0,499.6638194667245,0.014476981052260526,0,3888.0,83.5757567376777,863.0,0.21519579660698554,-0.4185659195580701,-0.14277731025798543,0.05032065733200411,0.08380826349567663,-0.0404449618949607,0.016350754,EVADED,1
40,0.5979155871146107,74,0.7936654425330977,25.108971192680993,1.0,8426.002479064455,3482.4341328029514,5447.4928385672365,0,200.43894626657573,0.0006988033787705904,1,15534.0,95.57259811658035,1301.0,0.3455156348802825,0.03454930277396337,0.06853115103147096,0.0508212586257358,0.1350893093785783,-0.011702799252327378,0.34917894,EVADED,1
40,0.7082306114368219,47,0.7815033737312993,34.67283877221539,2.0,4746.818127714842,6682.547829057549,5290.651741050825,0,197.44505334950193,0.012946395374044187,1,0.0,100.65886156885153,346.0,0.034500228276914485,-0.5289505632484478,0.05683320325396388,0.05151850963688071,0.06744168949785642,0.0019184592767898558,0.33618313,EVADED,1
40,0.10616528206555095,220,0.7823904362522903,33.6356423146113,1.0,10941.746838369929,4782.656235986737,4301.876781906976,0,191.53607874464686,0.0018880320076165066,1,3397.0,82.0756091798004,1381.0,0.1461001031062486,-0.044565789347286125,0.06276662409481636,0.051967589735237685,0.04795829926909441,0.035502829958971145,0.06220886,EVADED,1
40,0.7025908116751471,83,0.7911312914210873,72.33914839208735,2.0,5364.285693730059,6921.5175850873475,5387.461603722634,0,195.48521096416292,0.0022866832470804553,1,3074.0,127.87492562469116,283.0,0.029296581006378115,0.1338551945121208,0.12708980780555332,0.050638182490163566,0.012693851972898046,-0.013497499248285076,0.042175394,EVADED,1
20,0.688571248106665,223,0.15182819186390076,33.59939501459502,1.0,4051.0107391344027,3824.230664937845,3727.679651911004,1,1519.9062698705725,0.0008786151939757479,0,2763.0,95.79760128325064,1065.0,0.08620405511502585,-0.8629028703468962,-0.06684604489405577,0.052058533197188415,0.0397781535514351,0.006986905090767519,0.339631,EVADED,1
40,0.8013895542587599,96,0.8788905552833222,194.6188636560137,1.0,6398.629301813749,5706.132093153697,3248.979215596154,0,198.4116963130611,0.006237886523310982,1,4791.0,44.91005401830583,509.0,0.02904907152512523,0.1361237645804011,0.1279423367264037,0.05117378241728049,0.036518363751363,-0.019926865015579373,0.046391074,EVADED,1
71,0.10983148608087664,137,0.6144704699367988,124.20175978802507,2.0,9146.848050653247,6322.202314585239,4204.892851297993,0,196.86638158703582,0.0021426323837646947,1,6723.0,72.53905281701586,1020.0,0.1345444986455485,-0.2232645413128602,0.24949762053987895,0.05302235113586115,0.04271893058611703,-0.024450992557920034,0.013789365,EVADED,1
40,0.9111426122943962,56,0.04895138344460528,33.94879604152918,1.0,8424.828518911681,4694.736967161094,5260.79052576484,0,198.70969576854725,0.006612750803859552,1,395.0,77.31000523873396,384.0,0.04544759970680547,-0.14961788622550562,-0.1883407606027761,0.0498418973552054,0.03705633445335661,-0.012542476449074125,0.003414435,EVADED,1
20,0.3972386729042074,7,0.5285275622942356,33.38332566712283,1.0,4979.318749058135,4374.872224687683,4354.923973808219,0,199.7605090868221,0.0015197313820114271,1,2178.0,87.59367439122278,1487.0,0.03944578001564275,-0.12339359234645754,0.07535305636046169,0.05000415397797794,0.07730160689195543,0.01690329091473274,0.31689394,EVADED,1
30,0.710843780023074,72,0.9176435300551627,32.90668802484077,1.0,5216.719612469421,4268.282974458105,5916.039687747412,0,198.52160325777166,0.0018846955339578849,0,2455.0,96.7427412970148,212.0,0.034100469952073234,-0.5223084747446378,0.06648280868351472,0.05042403761736291,0.08082866057922838,-0.026905482182602986,0.037684694,EVADED,1
30,0.915780247706339,200,0.831168979314579,33.91492570832806,1.0,4617.873329159578,6206.128104349735,3482.2361374645952,0,985.8610657702512,0.003629404822578953,0,1636.0,103.12313328687878,2029.0,0.3545531216096971,0.0590807323635516,0.17265802397297722,0.0504118769517664,0.07074430606970356,-0.02151599452368967,0.07249191,EVADED,1
30,0.8086703354798461,113,0.22246942810595216,34.55556806733462,1.0,5227.7935662097725,2128.8063914880777,3050.157307892454,0,1520.2596819742719,0.010181592266307654,1,2413.0,80.05417587946891,1429.0,0.035343995131132996,-0.5750605283750246,0.030537843321726838,0.050661948308187675,0.0659894135968147,-0.016775465047839284,0.007606567,EVADED,1
40,0.9053364496025436,109,1.0,236.79074155370495,1.0,2261.0297447172525,2160.7701841476296,2949.993820406458,0,1466.7272002303334,0.00263760377973279,0,2594.0,92.44024950766118,1577.0,0.283004192992011,0.1720665154396225,0.09068370945508847,0.05119467541743727,0.13744262346926764,-0.014829878396861921,0.006014923,EVADED,1
18,0.09495991163721167,142,0.5350572748232562,33.93422902992235,1.0,4770.910818842991,5019.4350888712415,5231.13193701257,0,511.2379617776387,0.019561444357556454,1,12627.0,73.88155473595896,1822.0,0.23339590932532275,-0.2239066874337382,0.05654925119524252,0.050006656448113085,0.03526027686332521,0.0070505770508047585,0.12726097,EVADED,1
40,0.9034082648825602,259,0.17286872415396687,33.435063602256015,1.0,9812.545864138154,2060.1115110838527,4424.146638928495,0,198.64754944618647,0.0015226420379520517,0,4768.0,124.00997938295144,316.0,0.23556439479181077,-0.6225725256270573,0.22699511124652785,0.058371927836412985,0.12959760126875816,0.044218762924832206,0.48755682,EVADED,1
20,0.9016572076282837,66,0.37045658971799683,34.13406792474102,1.0,4659.855843643304,4803.357869251321,5263.78861932815,0,1528.8033312357802,0.005877474430701371,1,3354.0,82.30668239777891,969.0,0.27418706833141676,-0.8235457906374246,0.05544079491479556,0.05124148924098493,0.043138805576867556,-0.020278715104732968,0.045375913,EVADED,1
40,0.8100390060509598,153,0.9683254576717556,34.327874717555346,1.0,3442.4016921830653,4983.32308218654,5137.030280097271,0,186.92260885235316,0.004860590145457736,1,848.0,80.32787359235816,8016.0,0.5903191039425348,-0.034145249854297254,-0.1538146046965424,0.049899181730669664,0.024186757626347033,0.048485768701169024,0.43742913,EVADED,1
50,0.702366841830312,129,0.9902086967019246,20.555258361463295,1.0,4516.119059702349,4997.176995358931,5178.472140644527,0,199.35633667802003,0.0044007907898142495,0,2470.0,53.38240042366699,1300.0,0.02461033292778954,-0.6893692433260961,-0.012444667496362225,0.05050981341262299,0.026202227079844626,-0.0016924829505859055,0.047101907,EVADED,1
40,0.39378977731536596,12,0.46379014749532654,81.91657118317862,1.0,5610.6604096107985,7437.345186879384,5236.906388277934,0,198.56665881738635,0.003080538646380665,1,1755.0,76.3904994331645,652.0,0.02009972466009949,-0.23600176230728517,0.04580117619390314,0.051828596544908775,0.04419557500526622,0.002487037725281637,0.01977567,EVADED,1
20,0.9057817405975707,236,0.9670212606832302,14.250970894772538,1.0,7445.24505028073,5140.7744274767265,6394.594422244791,0,199.25507747622268,0.0028921589009551145,0,3271.0,119.14525941268275,1084.0,0.2216184081343944,-0.6480124670836115,-0.05035065166774315,0.050336234066695025,0.030812803958549788,0.023880945527120435,0.36938414,EVADED,1
20,0.11835245332976577,182,0.30316412743166865,34.17873599786358,1.0,10649.187297674835,6659.511353244588,4973.080490309886,0,204.31555009391752,0.0014306007519852193,1,1062.0,107.24997979996597,0.0,0.043187170971095784,-0.18217284999876635,0.030275756487363678,0.05086245189434668,0.13368767616726973,-0.01090908426771284,0.20567293,EVADED,1
40,0.6963629711103114,126,0.9652305083787878,33.47151511774064,1.0,712.7130477842256,4844.370810793664,5105.390890752832,0,203.10476545947026,0.0057388161053549555,0,660799.0,47.68048789262144,6643.0,1.0,-0.03704072394034566,-0.11719055201586942,0.05028854556545712,0.053974539466988325,0.0019784590274291233,0.42906997,EVADED,1
70,0.7033853841284787,119,0.28921265680053365,35.07459686555792,1.0,6380.733749128034,5689.7485968046285,5077.8978480909145,0,198.9925622703214,0.003616202837979736,0,3370.0,1536.05333031539,1525.0,0.24380070006385862,-0.17796489963501463,0.15849106238798688,0.05152505632245882,0.035300460541819574,-0.011301338244534644,0.018314688,EVADED,1
40,0.8039384361445686,313,0.5288640231589982,33.88456836233283,1.0,5814.436336878939,4736.768670792677,4911.3326145435785,0,199.37661937142,0.005495931440146269,0,76.0,73.37640191542376,1441.0,0.29635137630859826,0.2714706484019124,-0.012016674766879662,0.05071731172852107,0.1025472616381966,-0.025155285266921693,0.03089896,EVADED,1
30,0.4080137387289052,135,0.7959401047029557,10.46526405418412,1.0,4928.43208076545,4566.033109262942,5343.645843007089,0,210.47169427606698,0.0,1,3029.0,100.8230798658101,1382.0,0.22586866541075268,0.00404379431376929,-0.27008054217567723,0.050921950994543316,0.05734546314926827,-0.00020486089700449267,0.4578574,EVADED,1
40,0.899097630445515,90,0.8195230116532358,33.291852341291914,1.0,8698.186532591837,4451.220877717472,4287.243964436471,0,205.6469114178529,0.0009785327868729282,0,0.0,269.9316404621135,477.0,0.02133122579907774,0.14481395867483376,0.05581799186566497,0.0511738115941833,0.1329679047288067,-0.022072481305672152,0.46565098,EVADED,1
20,0.701019238953355,148,0.5570200753234776,33.98912060979872,1.0,5565.245337481112,4142.700841355847,6232.589801531774,0,200.42516371169918,0.005526235572573293,0,3091.0,91.8578818870203,301.0,0.04933453849439341,-0.03995755252325581,-0.2801684722217346,0.052305333200154916,0.034547684914484546,-0.037863932182206655,0.30347294,EVADED,1
20,0.893499264143594,93,0.5011453375857309,33.22016459075273,1.0,4431.065820682574,5128.637466927164,5079.37814435751,0,201.1113033804824,0.014223818238183744,1,1440.0,84.8224597194917,558.0,0.04617949354195489,-0.2269453078005954,-0.09815896275971525,0.05114286712853203,0.09008217969241805,0.046167476614448685,0.49866065,EVADED,1
69,0.7148304028554956,120,0.8326121664550963,33.73374696948122,1.0,2810.5594041559884,3952.9680879307816,4380.159000262003,0,1502.009320607782,0.005192437000537712,0,0.0,107.7428496565615,1543.0,0.2471527674736937,-0.06417150224264107,0.08444741453345614,0.05063554147469681,0.059740594079110546,-0.0012357705974429282,0.06096266,EVADED,1
40,0.7970236021715164,126,0.5481160312489075,78.17223132125707,2.0,2519.8172796398385,2055.136027054996,4263.865202455329,0,201.48112955279709,0.004256271086724493,0,381.0,79.86432281629155,524.0,0.02363128057163126,-0.16153873145101652,-0.07558398765214769,0.05053796182679383,0.05966588422440437,0.013089076164645998,0.26729178,EVADED,1
40,0.6998269474807691,147,0.9751697108613546,33.64543041726223,1.0,4154.4397275302845,4518.887629180314,5446.880622460968,0,203.46920753043509,0.005716237095546725,1,643640.0,73.61092175926116,2166.0,0.6162564671307951,-0.12924534042256994,-0.18732743923362186,0.057973324458567226,0.0311383561909563,0.049523836577646,0.4239575,EVADED,1
40,0.9071122902784354,122,1.0,34.575222109619965,2.0,2223.5921642002977,3210.73345894162,4166.020954554352,0,1492.0432079758114,0.00323127339364723,1,2706.0,259.79557444426297,798.0,0.06710487552255343,-1.4624646046728191,0.07542226031485308,0.0505596302198609,0.02867992413137014,0.006026249849349169,0.13999093,EVADED,1
40,0.8984170400467495,174,0.7558045196053411,14.763590673363273,1.0,2079.917066891074,4790.428512630275,5058.2442635276375,1,195.88454472994943,0.00472664021933345,0,1866.0,87.44464725906492,2558.0,0.0997880402994483,-0.22594741621408634,-0.1555258690582366,0.0511670130161762,0.06570461814388157,-0.02827566505458576,0.35321704,EVADED,1
30,0.3030344756780389,135,0.9115072670169977,159.55505067813368,1.0,3397.728148336654,4790.444363580345,4011.7997938399963,0,193.39233587785105,0.001511709403909014,1,3677.0,107.5402367091285,3167.0,0.20456159681857572,-0.2232854960098774,-0.15673219898870686,0.050626735478572216,0.02115761416972551,0.046013400221521145,0.45825866,EVADED,1
20,0.4122784858953179,35,0.45276636533715586,33.357700649339876,2.0,3410.8188459914195,4323.712525544869,4972.256451818613,0,202.74571124889485,0.0012961600976724831,1,1967.0,75.79115838522299,67.0,0.03839034899877336,0.054550023753178425,0.03629830109500232,0.05051578474226568,0.13219057291827052,-0.02048190828910529,0.46408394,EVADED,1
